ModID, EntryName, ModelType, ModelTextureName, ItemTextureName
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_panel_granite_lever,Lever,panel/granite;panel/granite;lever_crimson_granite;panel/granite;panel/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_pillar_granite_lever,Lever,pillar/granite;pillar/granite;lever_crimson_granite;pillar/granite;pillar/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_prism_granite_lever,Lever,prism/granite;prism/granite;lever_crimson_granite;prism/granite;prism/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_raw_granite_lever,Lever,raw/granite;raw/granite;lever_crimson_granite;raw/granite;raw/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_road_granite_lever,Lever,road/granite;road/granite;lever_crimson_granite;road/granite;road/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_slant_granite_lever,Lever,slant/granite;slant/granite;lever_crimson_granite;slant/granite;slant/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_small_bricks_granite_lever,Lever,small_bricks/granite;small_bricks/granite;lever_crimson_granite;small_bricks/granite;small_bricks/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_soft_bricks_granite_lever,Lever,soft_bricks/granite;soft_bricks/granite;lever_crimson_granite;soft_bricks/granite;soft_bricks/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_solid_bricks_granite_lever,Lever,solid_bricks/granite;solid_bricks/granite;lever_crimson_granite;solid_bricks/granite;solid_bricks/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_tiles_medium_granite_lever,Lever,tiles_medium/granite;tiles_medium/granite;lever_crimson_granite;tiles_medium/granite;tiles_medium/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_tiles_small_granite_lever,Lever,tiles_small/granite;tiles_small/granite;lever_crimson_granite;tiles_small/granite;tiles_small/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_triple_bricks_granite_lever,Lever,triple_bricks/granite;triple_bricks/granite;lever_crimson_granite;triple_bricks/granite;triple_bricks/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_twist_granite_lever,Lever,twist/granite;twist/granite;lever_crimson_granite;twist/granite;twist/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_weaver_granite_lever,Lever,weaver/granite;weaver/granite;lever_crimson_granite;weaver/granite;weaver/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_zag_granite_lever,Lever,zag/granite;zag/granite;lever_crimson_granite;zag/granite;zag/granite;lever_crimson_granite,lever_crimson_granite
chisel_unlimited;minecraft;minecraft;chisel_unlimited;minecraft;minecraft;chisel_unlimited,crimson_cobblestone_lever,Lever,cobblestone;cobblestone;lever_crimson_stone;cobblestone;cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;minecraft;minecraft;chisel_unlimited;minecraft;minecraft;chisel_unlimited,crimson_mossy_cobblestone_lever,Lever,mossy_cobblestone;mossy_cobblestone;lever_crimson_stone;mossy_cobblestone;mossy_cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_array_cobblestone_lever,Lever,array/cobblestone;array/cobblestone;lever_crimson_stone;array/cobblestone;array/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_braid_cobblestone_lever,Lever,braid/cobblestone;braid/cobblestone;lever_crimson_stone;braid/cobblestone;braid/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_chaotic_bricks_cobblestone_lever,Lever,chaotic_bricks/cobblestone;chaotic_bricks/cobblestone;lever_crimson_stone;chaotic_bricks/cobblestone;chaotic_bricks/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_chaotic_medium_cobblestone_lever,Lever,chaotic_medium/cobblestone;chaotic_medium/cobblestone;lever_crimson_stone;chaotic_medium/cobblestone;chaotic_medium/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_chaotic_small_cobblestone_lever,Lever,chaotic_small/cobblestone;chaotic_small/cobblestone;lever_crimson_stone;chaotic_small/cobblestone;chaotic_small/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_circular_cobblestone_lever,Lever,circular/cobblestone;circular/cobblestone;lever_crimson_stone;circular/cobblestone;circular/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_cracked_cobblestone_lever,Lever,cracked/cobblestone;cracked/cobblestone;lever_crimson_stone;cracked/cobblestone;cracked/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_cracked_bricks_cobblestone_lever,Lever,cracked_bricks/cobblestone;cracked_bricks/cobblestone;lever_crimson_stone;cracked_bricks/cobblestone;cracked_bricks/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_cut_cobblestone_lever,Lever,cut/cobblestone;cut/cobblestone;lever_crimson_stone;cut/cobblestone;cut/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_dent_cobblestone_lever,Lever,dent/cobblestone;dent/cobblestone;lever_crimson_stone;dent/cobblestone;dent/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_encased_bricks_cobblestone_lever,Lever,encased_bricks/cobblestone;encased_bricks/cobblestone;lever_crimson_stone;encased_bricks/cobblestone;encased_bricks/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_french_cobblestone_lever,Lever,french/cobblestone;french/cobblestone;lever_crimson_stone;french/cobblestone;french/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_jellybean_cobblestone_lever,Lever,jellybean/cobblestone;jellybean/cobblestone;lever_crimson_stone;jellybean/cobblestone;jellybean/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_large_tile_cobblestone_lever,Lever,large_tile/cobblestone;large_tile/cobblestone;lever_crimson_stone;large_tile/cobblestone;large_tile/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_layer_cobblestone_lever,Lever,layer/cobblestone;layer/cobblestone;lever_crimson_stone;layer/cobblestone;layer/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_mosaic_cobblestone_lever,Lever,mosaic/cobblestone;mosaic/cobblestone;lever_crimson_stone;mosaic/cobblestone;mosaic/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_ornate_cobblestone_lever,Lever,ornate/cobblestone;ornate/cobblestone;lever_crimson_stone;ornate/cobblestone;ornate/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_panel_cobblestone_lever,Lever,panel/cobblestone;panel/cobblestone;lever_crimson_stone;panel/cobblestone;panel/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_pillar_cobblestone_lever,Lever,pillar/cobblestone;pillar/cobblestone;lever_crimson_stone;pillar/cobblestone;pillar/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_prism_cobblestone_lever,Lever,prism/cobblestone;prism/cobblestone;lever_crimson_stone;prism/cobblestone;prism/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_raw_cobblestone_lever,Lever,raw/cobblestone;raw/cobblestone;lever_crimson_stone;raw/cobblestone;raw/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_road_cobblestone_lever,Lever,road/cobblestone;road/cobblestone;lever_crimson_stone;road/cobblestone;road/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_slant_cobblestone_lever,Lever,slant/cobblestone;slant/cobblestone;lever_crimson_stone;slant/cobblestone;slant/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_small_bricks_cobblestone_lever,Lever,small_bricks/cobblestone;small_bricks/cobblestone;lever_crimson_stone;small_bricks/cobblestone;small_bricks/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_soft_bricks_cobblestone_lever,Lever,soft_bricks/cobblestone;soft_bricks/cobblestone;lever_crimson_stone;soft_bricks/cobblestone;soft_bricks/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_solid_bricks_cobblestone_lever,Lever,solid_bricks/cobblestone;solid_bricks/cobblestone;lever_crimson_stone;solid_bricks/cobblestone;solid_bricks/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_tiles_medium_cobblestone_lever,Lever,tiles_medium/cobblestone;tiles_medium/cobblestone;lever_crimson_stone;tiles_medium/cobblestone;tiles_medium/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_tiles_small_cobblestone_lever,Lever,tiles_small/cobblestone;tiles_small/cobblestone;lever_crimson_stone;tiles_small/cobblestone;tiles_small/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_triple_bricks_cobblestone_lever,Lever,triple_bricks/cobblestone;triple_bricks/cobblestone;lever_crimson_stone;triple_bricks/cobblestone;triple_bricks/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_twist_cobblestone_lever,Lever,twist/cobblestone;twist/cobblestone;lever_crimson_stone;twist/cobblestone;twist/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_weaver_cobblestone_lever,Lever,weaver/cobblestone;weaver/cobblestone;lever_crimson_stone;weaver/cobblestone;weaver/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_zag_cobblestone_lever,Lever,zag/cobblestone;zag/cobblestone;lever_crimson_stone;zag/cobblestone;zag/cobblestone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;minecraft;minecraft;chisel_unlimited;minecraft;minecraft;chisel_unlimited,crimson_stone_lever,Lever,stone;stone;lever_crimson_stone;stone;stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;minecraft;minecraft;chisel_unlimited;minecraft;minecraft;chisel_unlimited,crimson_smooth_stone_lever,Lever,smooth_stone;smooth_stone;lever_crimson_stone;smooth_stone;smooth_stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_array_stone_lever,Lever,array/stone;array/stone;lever_crimson_stone;array/stone;array/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_braid_stone_lever,Lever,braid/stone;braid/stone;lever_crimson_stone;braid/stone;braid/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_chaotic_bricks_stone_lever,Lever,chaotic_bricks/stone;chaotic_bricks/stone;lever_crimson_stone;chaotic_bricks/stone;chaotic_bricks/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_chaotic_medium_stone_lever,Lever,chaotic_medium/stone;chaotic_medium/stone;lever_crimson_stone;chaotic_medium/stone;chaotic_medium/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_chaotic_small_stone_lever,Lever,chaotic_small/stone;chaotic_small/stone;lever_crimson_stone;chaotic_small/stone;chaotic_small/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_circular_stone_lever,Lever,circular/stone;circular/stone;lever_crimson_stone;circular/stone;circular/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_cracked_stone_lever,Lever,cracked/stone;cracked/stone;lever_crimson_stone;cracked/stone;cracked/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_cracked_bricks_stone_lever,Lever,cracked_bricks/stone;cracked_bricks/stone;lever_crimson_stone;cracked_bricks/stone;cracked_bricks/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_cut_stone_lever,Lever,cut/stone;cut/stone;lever_crimson_stone;cut/stone;cut/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_dent_stone_lever,Lever,dent/stone;dent/stone;lever_crimson_stone;dent/stone;dent/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_encased_bricks_stone_lever,Lever,encased_bricks/stone;encased_bricks/stone;lever_crimson_stone;encased_bricks/stone;encased_bricks/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_french_stone_lever,Lever,french/stone;french/stone;lever_crimson_stone;french/stone;french/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_jellybean_stone_lever,Lever,jellybean/stone;jellybean/stone;lever_crimson_stone;jellybean/stone;jellybean/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_large_tile_stone_lever,Lever,large_tile/stone;large_tile/stone;lever_crimson_stone;large_tile/stone;large_tile/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_layer_stone_lever,Lever,layer/stone;layer/stone;lever_crimson_stone;layer/stone;layer/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_mosaic_stone_lever,Lever,mosaic/stone;mosaic/stone;lever_crimson_stone;mosaic/stone;mosaic/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_ornate_stone_lever,Lever,ornate/stone;ornate/stone;lever_crimson_stone;ornate/stone;ornate/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_panel_stone_lever,Lever,panel/stone;panel/stone;lever_crimson_stone;panel/stone;panel/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_pillar_stone_lever,Lever,pillar/stone;pillar/stone;lever_crimson_stone;pillar/stone;pillar/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_prism_stone_lever,Lever,prism/stone;prism/stone;lever_crimson_stone;prism/stone;prism/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_raw_stone_lever,Lever,raw/stone;raw/stone;lever_crimson_stone;raw/stone;raw/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_road_stone_lever,Lever,road/stone;road/stone;lever_crimson_stone;road/stone;road/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_slant_stone_lever,Lever,slant/stone;slant/stone;lever_crimson_stone;slant/stone;slant/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_small_bricks_stone_lever,Lever,small_bricks/stone;small_bricks/stone;lever_crimson_stone;small_bricks/stone;small_bricks/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_soft_bricks_stone_lever,Lever,soft_bricks/stone;soft_bricks/stone;lever_crimson_stone;soft_bricks/stone;soft_bricks/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_solid_bricks_stone_lever,Lever,solid_bricks/stone;solid_bricks/stone;lever_crimson_stone;solid_bricks/stone;solid_bricks/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_tiles_medium_stone_lever,Lever,tiles_medium/stone;tiles_medium/stone;lever_crimson_stone;tiles_medium/stone;tiles_medium/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_tiles_small_stone_lever,Lever,tiles_small/stone;tiles_small/stone;lever_crimson_stone;tiles_small/stone;tiles_small/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_triple_bricks_stone_lever,Lever,triple_bricks/stone;triple_bricks/stone;lever_crimson_stone;triple_bricks/stone;triple_bricks/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_twist_stone_lever,Lever,twist/stone;twist/stone;lever_crimson_stone;twist/stone;twist/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_weaver_stone_lever,Lever,weaver/stone;weaver/stone;lever_crimson_stone;weaver/stone;weaver/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_zag_stone_lever,Lever,zag/stone;zag/stone;lever_crimson_stone;zag/stone;zag/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_largeornate_stone_lever,Lever,largeornate/stone;largeornate/stone;lever_crimson_stone;largeornate/stone;largeornate/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_poison_stone_lever,Lever,poison/stone;poison/stone;lever_crimson_stone;poison/stone;poison/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_sunken_stone_lever,Lever,sunken/stone;sunken/stone;lever_crimson_stone;sunken/stone;sunken/stone;lever_crimson_stone,lever_crimson_stone
chisel_unlimited;minecraft;minecraft;chisel_unlimited;minecraft;minecraft;chisel_unlimited,crimson_deepslate_lever,Lever,deepslate;deepslate;lever_crimson_deepslate;deepslate;deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;minecraft;minecraft;chisel_unlimited;minecraft;minecraft;chisel_unlimited,crimson_cobbled_deepslate_lever,Lever,cobbled_deepslate;cobbled_deepslate;lever_crimson_deepslate;cobbled_deepslate;cobbled_deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_array_deepslate_lever,Lever,array/deepslate;array/deepslate;lever_crimson_deepslate;array/deepslate;array/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_braid_deepslate_lever,Lever,braid/deepslate;braid/deepslate;lever_crimson_deepslate;braid/deepslate;braid/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_chaotic_bricks_deepslate_lever,Lever,chaotic_bricks/deepslate;chaotic_bricks/deepslate;lever_crimson_deepslate;chaotic_bricks/deepslate;chaotic_bricks/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_chaotic_medium_deepslate_lever,Lever,chaotic_medium/deepslate;chaotic_medium/deepslate;lever_crimson_deepslate;chaotic_medium/deepslate;chaotic_medium/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_chaotic_small_deepslate_lever,Lever,chaotic_small/deepslate;chaotic_small/deepslate;lever_crimson_deepslate;chaotic_small/deepslate;chaotic_small/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_circular_deepslate_lever,Lever,circular/deepslate;circular/deepslate;lever_crimson_deepslate;circular/deepslate;circular/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_cracked_deepslate_lever,Lever,cracked/deepslate;cracked/deepslate;lever_crimson_deepslate;cracked/deepslate;cracked/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_cracked_bricks_deepslate_lever,Lever,cracked_bricks/deepslate;cracked_bricks/deepslate;lever_crimson_deepslate;cracked_bricks/deepslate;cracked_bricks/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_cut_deepslate_lever,Lever,cut/deepslate;cut/deepslate;lever_crimson_deepslate;cut/deepslate;cut/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_dent_deepslate_lever,Lever,dent/deepslate;dent/deepslate;lever_crimson_deepslate;dent/deepslate;dent/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_encased_bricks_deepslate_lever,Lever,encased_bricks/deepslate;encased_bricks/deepslate;lever_crimson_deepslate;encased_bricks/deepslate;encased_bricks/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_french_deepslate_lever,Lever,french/deepslate;french/deepslate;lever_crimson_deepslate;french/deepslate;french/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_jellybean_deepslate_lever,Lever,jellybean/deepslate;jellybean/deepslate;lever_crimson_deepslate;jellybean/deepslate;jellybean/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_large_tile_deepslate_lever,Lever,large_tile/deepslate;large_tile/deepslate;lever_crimson_deepslate;large_tile/deepslate;large_tile/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_layer_deepslate_lever,Lever,layer/deepslate;layer/deepslate;lever_crimson_deepslate;layer/deepslate;layer/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_mosaic_deepslate_lever,Lever,mosaic/deepslate;mosaic/deepslate;lever_crimson_deepslate;mosaic/deepslate;mosaic/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_ornate_deepslate_lever,Lever,ornate/deepslate;ornate/deepslate;lever_crimson_deepslate;ornate/deepslate;ornate/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_panel_deepslate_lever,Lever,panel/deepslate;panel/deepslate;lever_crimson_deepslate;panel/deepslate;panel/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
chisel_unlimited;chisel;chisel;chisel_unlimited;chisel;chisel;chisel_unlimited,crimson_pillar_deepslate_lever,Lever,pillar/deepslate;pillar/deepslate;lever_crimson_deepslate;pillar/deepslate;pillar/deepslate;lever_crimson_deepslate,lever_crimson_deepslate
